Recipe Key,recipe_wieldable_spear_2h_0_t2_uncommon
Recipe Name,Attuned Two-handed Iron Spear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,8
SkillDifficulty,18
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,5%,397,432,467,20,42
9,9%,378,410,443,20,57
10,16%,358,389,420,20,79
11,26%,338,367,397,20,110
12,39%,318,346,373,20,147
13,54%,298,324,350,20,184
14,68%,278,302,327,20,213
15,80%,258,281,303,20,228
16,88%,238,259,280,21,230
17,93%,219,238,257,22,222
18,100%,28,30,32,,30
19,100%,24,26,28,,26
20,100%,20,22,24,,22
21,100%,17,18,19,,18
22,100%,13,14,15,,14
23,100%,9,10,11,,10
24,100%,6,6,6,,6
25,100%,2,2,2,,2
26,100%,0,0,0,,0
27,100%,0,0,0,,0
28+,100%,0,0,0,,0
