Recipe Key,recipe_wieldable_spear_1h_0_t4_uncommon
Recipe Name,Attuned Steel Handspear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1038,1129,1219,20,64
23,4%,996,1083,1170,20,63
24,4%,954,1037,1120,20,61
25,4%,912,992,1071,20,59
26,4%,871,946,1022,20,57
27,5%,829,901,973,21,68
28,9%,787,855,923,22,100
29,16%,745,809,874,23,149
30,26%,703,764,825,24,215
31,39%,661,718,776,25,295
32,54%,619,673,726,26,375
33,68%,577,627,677,27,436
34,80%,535,581,628,28,469
35,88%,493,536,579,29,474
36,93%,451,490,529,30,458
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
