Recipe Key,recipe_wieldable_sylvan_staff_2h_stacker_t4_rare
Recipe Name,Warded Sylvan Staff IV
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,43
XPMultiplier,15.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6028,6552,7076,20,281
1,4%,5913,6427,6941,20,276
2,4%,5798,6302,6807,20,271
3,4%,5683,6178,6672,21,267
4,4%,5569,6053,6537,22,263
5,4%,5454,5928,6402,23,259
6,4%,5339,5803,6267,24,255
7,4%,5224,5678,6133,25,251
8,4%,5109,5554,5998,26,247
9,4%,4994,5429,5863,27,243
10,4%,4880,5304,5728,28,239
11,4%,4765,5179,5594,29,235
12,4%,4650,5054,5459,30,231
13,4%,4535,4930,5324,31,227
14,4%,4420,4805,5189,32,223
15,4%,4306,4680,5054,33,219
16,4%,4191,4555,4920,34,215
17,4%,4076,4430,4785,35,211
18,4%,3961,4306,4650,36,207
19,4%,3846,4181,4515,37,203
20,4%,3732,4056,4380,38,199
21,4%,3617,3931,4246,39,195
22,4%,3502,3806,4111,40,191
23,4%,3387,3682,3976,41,187
24,4%,3272,3557,3841,42,183
25,4%,3157,3432,3707,43,179
26,4%,3043,3307,3572,44,175
27,4%,2928,3182,3437,45,170
28,4%,2813,3058,3302,46,166
29,4%,2698,2933,3167,47,162
30,4%,2583,2808,3033,48,158
31,4%,2469,2683,2898,49,154
32,4%,2354,2558,2763,50,150
33,5%,2239,2434,2628,50,178
34,9%,2124,2309,2494,50,262
35,16%,2009,2184,2359,50,391
36,26%,1894,2059,2224,50,569
37,39%,1780,1934,2089,50,784
38,54%,1665,1810,1954,50,999
39,68%,1550,1685,1820,50,1165
40,80%,1435,1560,1685,50,1254
41,88%,1320,1435,1550,50,1266
42,93%,1206,1310,1415,50,1222
43,100%,51,55,59,,55
44,100%,47,51,55,,51
45,100%,43,47,51,,47
46,100%,40,43,46,,43
47,100%,36,39,42,,39
48,100%,32,35,38,,35
49,100%,29,31,33,,31
50,100%,25,27,29,,27
51,100%,21,23,25,,23
52,100%,17,19,21,,19
53+,100%,14,15,16,,15
