Recipe Key,recipe_wieldable_spear_1h_0_t2_rare
Recipe Name,Warded Iron Handspear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,20
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1347,1464,1581,20,78
1,4%,1302,1415,1528,20,76
2,4%,1257,1366,1476,20,74
3,4%,1212,1318,1423,20,72
4,4%,1167,1269,1370,20,70
5,4%,1122,1220,1318,20,68
6,4%,1078,1171,1265,20,66
7,4%,1033,1122,1212,20,64
8,4%,988,1074,1159,21,63
9,4%,943,1025,1107,22,62
10,5%,898,976,1054,23,74
11,9%,853,927,1001,24,109
12,16%,808,878,949,25,161
13,26%,763,830,896,26,234
14,39%,718,781,843,27,321
15,54%,673,732,791,28,408
16,68%,629,683,738,29,475
17,80%,584,634,685,30,512
18,88%,539,586,632,31,518
19,93%,494,537,580,32,501
20,100%,29,32,35,,32
21,100%,26,28,30,,28
22,100%,22,24,26,,24
23,100%,18,20,22,,20
24,100%,15,16,17,,16
25,100%,11,12,13,,12
26,100%,7,8,9,,8
27,100%,4,4,4,,4
28,100%,0,0,0,,0
29,100%,0,0,0,,0
30+,100%,0,0,0,,0
