Recipe Key,recipe_wieldable_tool_woodcutting_axe_t1_rare
Recipe Name,Honed Bronze Chopping Axe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,10
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,5%,427,464,501,20,44
1,9%,406,441,476,20,60
2,16%,384,418,451,20,83
3,26%,363,394,426,20,117
4,39%,342,371,401,20,157
5,54%,320,348,376,20,197
6,68%,299,325,351,20,228
7,80%,277,302,326,20,245
8,88%,256,278,301,21,247
9,93%,235,255,276,22,239
10,100%,20,22,24,,22
11,100%,17,18,19,,18
12,100%,13,14,15,,14
13,100%,9,10,11,,10
14,100%,6,6,6,,6
15,100%,2,2,2,,2
16,100%,0,0,0,,0
17,100%,0,0,0,,0
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20+,100%,0,0,0,,0
