Recipe Key,recipe_wieldable_mace_2h_0_t3_common
Recipe Name,Wrought Iron Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,15
SkillDifficulty,29
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
15,4%,844,917,991,38,73
16,4%,808,878,948,39,73
17,4%,771,838,905,40,72
18,4%,735,799,862,41,71
19,5%,698,759,820,42,80
20,9%,662,719,777,43,107
21,16%,625,680,734,44,146
22,26%,589,640,691,45,199
23,39%,553,601,649,46,262
24,54%,516,561,606,47,324
25,68%,480,521,563,48,371
26,80%,443,482,520,49,394
27,88%,407,442,478,50,394
28,93%,370,403,435,50,378
29,100%,40,44,48,,44
30,100%,38,41,44,,41
31,100%,35,38,41,,38
32,100%,32,35,38,,35
33,100%,29,32,35,,32
34,100%,27,29,31,,29
35,100%,24,26,28,,26
36,100%,21,23,25,,23
37,100%,18,20,22,,20
38,100%,16,17,18,,17
39+,100%,13,14,15,,14
