Recipe Key,recipe_wieldable_axe_2h_0_t2_uncommon
Recipe Name,Attuned Iron Battleaxe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,542,589,636,20,43
11,4%,518,563,608,20,42
12,4%,495,538,581,20,41
13,5%,471,512,553,20,46
14,9%,447,486,525,20,64
15,16%,424,461,498,20,90
16,26%,400,435,470,20,127
17,39%,377,410,442,20,172
18,54%,353,384,415,21,217
19,68%,330,358,387,22,251
20,80%,306,333,359,23,270
21,88%,283,307,332,24,273
22,93%,259,282,304,25,264
23,100%,32,35,38,,35
24,100%,29,31,33,,31
25,100%,25,27,29,,27
26,100%,21,23,25,,23
27,100%,17,19,21,,19
28,100%,14,15,16,,15
29,100%,10,11,12,,11
30,100%,6,7,8,,7
31,100%,3,3,3,,3
32,100%,0,0,0,,0
33+,100%,0,0,0,,0
