Recipe Key,recipe_wieldable_sylvan_staff_2h_stacker_t2_rare
Recipe Name,Warded Sylvan Staff II
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,23
XPMultiplier,6.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1652,1795,1939,20,91
1,4%,1602,1741,1880,20,89
2,4%,1551,1686,1821,20,87
3,4%,1501,1632,1763,20,84
4,4%,1451,1578,1704,20,82
5,4%,1401,1523,1645,20,80
6,4%,1351,1469,1586,20,78
7,4%,1301,1414,1528,20,76
8,4%,1251,1360,1469,21,75
9,4%,1201,1306,1410,22,73
10,4%,1151,1251,1351,23,72
11,4%,1101,1197,1293,24,71
12,4%,1051,1142,1234,25,70
13,5%,1001,1088,1175,26,83
14,9%,951,1034,1116,27,122
15,16%,901,979,1058,28,180
16,26%,851,925,999,29,260
17,39%,801,870,940,30,358
18,54%,751,816,881,31,454
19,68%,701,762,823,32,530
20,80%,651,707,764,33,571
21,88%,601,653,705,34,577
22,93%,551,598,646,35,559
23,100%,32,35,38,,35
24,100%,29,31,33,,31
25,100%,25,27,29,,27
26,100%,21,23,25,,23
27,100%,17,19,21,,19
28,100%,14,15,16,,15
29,100%,10,11,12,,11
30,100%,6,7,8,,7
31,100%,3,3,3,,3
32,100%,0,0,0,,0
33+,100%,0,0,0,,0
