Recipe Key,recipe_wieldable_mace_1h_0_t3_rare
Recipe Name,Warded Wrought Iron Mace
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,34
XPMultiplier,10.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3381,3675,3969,20,166
1,4%,3304,3591,3878,20,163
2,4%,3226,3507,3788,20,159
3,4%,3149,3423,3697,20,156
4,4%,3072,3339,3606,20,153
5,4%,2995,3255,3515,21,150
6,4%,2917,3171,3425,22,148
7,4%,2840,3087,3334,23,146
8,4%,2763,3003,3243,24,143
9,4%,2685,2919,3153,25,141
10,4%,2608,2835,3062,26,138
11,4%,2531,2751,2971,27,136
12,4%,2454,2667,2880,28,134
13,4%,2376,2583,2790,29,131
14,4%,2299,2499,2699,30,129
15,4%,2222,2415,2608,31,126
16,4%,2145,2331,2517,32,124
17,4%,2067,2247,2427,33,122
18,4%,1990,2163,2336,34,119
19,4%,1913,2079,2245,35,117
20,4%,1835,1995,2155,36,114
21,4%,1758,1911,2064,37,112
22,4%,1681,1827,1973,38,110
23,4%,1604,1743,1882,39,107
24,5%,1526,1659,1792,40,127
25,9%,1449,1575,1701,41,185
26,16%,1372,1491,1610,42,273
27,26%,1294,1407,1520,43,395
28,39%,1217,1323,1429,44,542
29,54%,1140,1239,1338,45,689
30,68%,1063,1155,1247,46,802
31,80%,985,1071,1157,47,863
32,88%,908,987,1066,48,873
33,93%,831,903,975,49,843
34,100%,42,46,50,,46
35,100%,39,42,45,,42
36,100%,35,38,41,,38
37,100%,31,34,37,,34
38,100%,28,30,32,,30
39,100%,24,26,28,,26
40,100%,20,22,24,,22
41,100%,17,18,19,,18
42,100%,13,14,15,,14
43,100%,9,10,11,,10
44+,100%,6,6,6,,6
