Recipe Key,recipe_wieldable_spear_2h_0_t3_uncommon
Recipe Name,Attuned Two-handed  Wrought Iron Spear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,699,760,821,20,50
15,4%,670,728,786,20,48
16,4%,640,696,752,20,47
17,4%,611,664,717,20,46
18,5%,581,632,683,20,53
19,9%,552,600,648,21,75
20,16%,523,568,613,22,109
21,26%,493,536,579,23,156
22,39%,464,504,544,24,211
23,54%,434,472,510,25,266
24,68%,405,440,475,26,308
25,80%,375,408,441,27,331
26,88%,346,376,406,28,334
27,93%,316,344,372,29,322
28,100%,37,40,43,,40
29,100%,33,36,39,,36
30,100%,29,32,35,,32
31,100%,26,28,30,,28
32,100%,22,24,26,,24
33,100%,18,20,22,,20
34,100%,15,16,17,,16
35,100%,11,12,13,,12
36,100%,7,8,9,,8
37,100%,4,4,4,,4
38+,100%,0,0,0,,0
