Recipe Key,recipe_wieldable_spear_2h_0_t4_common
Recipe Name,Two-handed Steel Spear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,4.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,765,832,898,20,52
21,4%,734,798,862,20,51
22,4%,703,764,826,20,50
23,4%,672,731,789,20,48
24,4%,641,697,753,20,47
25,5%,611,664,717,21,55
26,9%,580,630,680,22,79
27,16%,549,596,644,23,115
28,26%,518,563,608,24,163
29,39%,487,529,572,25,222
30,54%,456,496,535,26,279
31,68%,425,462,499,27,324
32,80%,394,428,463,28,347
33,88%,363,395,426,29,350
34,93%,332,361,390,30,338
35,100%,43,47,51,,47
36,100%,40,43,46,,43
37,100%,36,39,42,,39
38,100%,32,35,38,,35
39,100%,29,31,33,,31
40,100%,25,27,29,,27
41,100%,21,23,25,,23
42,100%,17,19,21,,19
43,100%,14,15,16,,15
44,100%,10,11,12,,11
45+,100%,6,7,8,,7
