Recipe Key,recipe_wieldable_sword_2h_0_t4_uncommon
Recipe Name,Attuned Steel Greatsword
Skill,skill_weapon_smithing
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,5.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,965,1049,1133,20,61
22,4%,926,1007,1088,20,59
23,4%,887,965,1042,20,58
24,4%,848,922,996,20,56
25,4%,809,880,950,20,54
26,5%,770,837,904,21,65
27,9%,731,795,859,22,95
28,16%,692,753,813,23,140
29,26%,653,710,767,24,201
30,39%,614,668,721,25,276
31,54%,575,625,675,26,349
32,68%,536,583,630,27,406
33,80%,497,541,584,28,437
34,88%,458,498,538,29,441
35,93%,419,456,492,30,426
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
