Recipe Key,recipe_wieldable_axe_2h_0_t4_uncommon
Recipe Name,Attuned Steel Battleaxe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,28
SkillDifficulty,43
XPMultiplier,7.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
28,4%,1298,1411,1524,20,76
29,4%,1245,1354,1462,20,73
30,4%,1192,1296,1400,20,71
31,4%,1139,1238,1337,21,70
32,4%,1086,1181,1275,22,68
33,5%,1033,1123,1213,23,82
34,9%,980,1066,1151,24,122
35,16%,927,1008,1089,25,182
36,26%,874,950,1026,26,265
37,39%,821,893,964,27,364
38,54%,768,835,902,28,463
39,68%,715,778,840,29,540
40,80%,662,720,778,30,580
41,88%,609,662,715,31,585
42,93%,556,605,653,32,565
43,100%,51,55,59,,55
44,100%,47,51,55,,51
45,100%,43,47,51,,47
46,100%,40,43,46,,43
47,100%,36,39,42,,39
48,100%,32,35,38,,35
49,100%,29,31,33,,31
50,100%,25,27,29,,27
51,100%,21,23,25,,23
52,100%,17,19,21,,19
53+,100%,14,15,16,,15
