Recipe Key,recipe_wieldable_spear_2h_0_t3_common
Recipe Name,Two-handed Wrought Iron Spear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,12
SkillDifficulty,25
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
12,4%,469,510,550,20,40
13,4%,448,487,526,20,39
14,4%,428,465,502,20,38
15,5%,407,442,478,20,43
16,9%,386,420,454,20,58
17,16%,366,398,429,21,81
18,26%,345,375,405,22,113
19,39%,325,353,381,23,152
20,54%,304,330,357,24,189
21,68%,283,308,333,25,218
22,80%,263,286,308,26,233
23,88%,242,263,284,27,234
24,93%,222,241,260,28,226
25,100%,34,37,40,,37
26,100%,30,33,36,,33
27,100%,27,29,31,,29
28,100%,23,25,27,,25
29,100%,19,21,23,,21
30,100%,16,17,18,,17
31,100%,12,13,14,,13
32,100%,8,9,10,,9
33,100%,5,5,5,,5
34,100%,1,1,1,,1
35+,100%,0,0,0,,0
