Recipe Key,recipe_wieldable_mace_1h_0_t4_common
Recipe Name,Steel Mace
Skill,skill_weapon_smithing
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,856,931,1005,20,56
24,4%,822,893,964,20,55
25,4%,787,855,924,20,53
26,4%,752,818,883,20,52
27,4%,718,780,843,20,50
28,5%,683,743,802,21,60
29,9%,649,705,761,22,86
30,16%,614,667,721,23,126
31,26%,579,630,680,24,181
32,39%,545,592,640,25,246
33,54%,510,555,599,26,311
34,68%,476,517,558,27,361
35,80%,441,479,518,28,388
36,88%,406,442,477,29,392
37,93%,372,404,437,30,378
38,100%,46,50,54,,50
39,100%,42,46,50,,46
40,100%,39,42,45,,42
41,100%,35,38,41,,38
42,100%,31,34,37,,34
43,100%,28,30,32,,30
44,100%,24,26,28,,26
45,100%,20,22,24,,22
46,100%,17,18,19,,18
47,100%,13,14,15,,14
48+,100%,9,10,11,,10
