Recipe Key,recipe_wieldable_mace_2h_0_t4_uncommon
Recipe Name,Attuned Steel Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,27
SkillDifficulty,42
XPMultiplier,6.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
27,4%,1244,1352,1461,20,73
28,4%,1193,1297,1401,20,71
29,4%,1143,1242,1341,20,69
30,4%,1092,1187,1282,21,68
31,4%,1041,1132,1222,22,66
32,5%,990,1076,1163,23,79
33,9%,940,1021,1103,24,118
34,16%,889,966,1043,25,175
35,26%,838,911,984,26,255
36,39%,787,856,924,27,350
37,54%,736,800,864,28,445
38,68%,686,745,805,29,518
39,80%,635,690,745,30,556
40,88%,584,635,686,31,561
41,93%,533,580,626,32,541
42,100%,50,54,58,,54
43,100%,46,50,54,,50
44,100%,42,46,50,,46
45,100%,39,42,45,,42
46,100%,35,38,41,,38
47,100%,31,34,37,,34
48,100%,28,30,32,,30
49,100%,24,26,28,,26
50,100%,20,22,24,,22
51,100%,17,18,19,,18
52+,100%,13,14,15,,14
