Recipe Key,recipe_wieldable_mace_1h_0_t2_uncommon
Recipe Name,Attuned Iron Mace
Skill,skill_weapon_smithing
UnlockAtSkillLevel,9
SkillDifficulty,21
XPMultiplier,3.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,486,528,570,20,40
10,4%,464,504,544,20,39
11,5%,442,480,518,20,45
12,9%,420,456,492,20,61
13,16%,397,432,467,20,86
14,26%,375,408,441,20,120
15,39%,353,384,415,20,162
16,54%,331,360,389,20,203
17,68%,309,336,363,21,236
18,80%,287,312,337,22,253
19,88%,265,288,311,23,256
20,93%,243,264,285,24,247
21,100%,30,33,36,,33
22,100%,27,29,31,,29
23,100%,23,25,27,,25
24,100%,19,21,23,,21
25,100%,16,17,18,,17
26,100%,12,13,14,,13
27,100%,8,9,10,,9
28,100%,5,5,5,,5
29,100%,1,1,1,,1
30,100%,0,0,0,,0
31+,100%,0,0,0,,0
