Recipe Key,recipe_wieldable_tool_skinning_knife_t4_uncommon
Recipe Name,Tempered Steel Skinning Knife
Skill,skill_weapon_smithing
UnlockAtSkillLevel,25
SkillDifficulty,40
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
25,4%,1111,1208,1304,20,68
26,4%,1066,1159,1252,20,66
27,4%,1021,1110,1199,20,64
28,4%,976,1061,1146,20,62
29,4%,932,1013,1094,20,60
30,5%,887,964,1041,21,71
31,9%,842,915,988,22,106
32,16%,797,866,935,23,158
33,26%,752,817,883,24,229
34,39%,707,769,830,25,315
35,54%,662,720,777,26,400
36,68%,617,671,725,27,466
37,80%,572,622,672,28,502
38,88%,528,573,619,29,507
39,93%,483,525,567,30,490
40,100%,48,52,56,,52
41,100%,44,48,52,,48
42,100%,40,44,48,,44
43,100%,37,40,43,,40
44,100%,33,36,39,,36
45,100%,29,32,35,,32
46,100%,26,28,30,,28
47,100%,22,24,26,,24
48,100%,18,20,22,,20
49,100%,15,16,17,,16
50+,100%,11,12,13,,12
