Recipe Key,recipe_wieldable_mace_2h_0_t3_uncommon
Recipe Name,Attuned Wrought Iron Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,18
SkillDifficulty,32
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
18,4%,822,893,964,20,55
19,4%,787,855,924,20,53
20,4%,752,818,883,20,52
21,4%,718,780,843,20,50
22,5%,683,743,802,20,59
23,9%,649,705,761,21,85
24,16%,614,667,721,22,125
25,26%,579,630,680,23,180
26,39%,545,592,640,24,245
27,54%,510,555,599,25,311
28,68%,476,517,558,26,361
29,80%,441,479,518,27,388
30,88%,406,442,477,28,391
31,93%,372,404,437,29,378
32,100%,40,44,48,,44
33,100%,37,40,43,,40
34,100%,33,36,39,,36
35,100%,29,32,35,,32
36,100%,26,28,30,,28
37,100%,22,24,26,,24
38,100%,18,20,22,,20
39,100%,15,16,17,,16
40,100%,11,12,13,,12
41,100%,7,8,9,,8
42+,100%,4,4,4,,4
