Recipe Key,recipe_wieldable_tool_skinning_knife_t4_rare
Recipe Name,Honed Steel Skinning Knife
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,43
XPMultiplier,14.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,5564,6048,6532,20,261
1,4%,5458,5933,6407,20,257
2,4%,5352,5818,6283,20,252
3,4%,5246,5702,6159,21,248
4,4%,5140,5587,6034,22,245
5,4%,5034,5472,5910,23,241
6,4%,4928,5357,5785,24,237
7,4%,4822,5242,5661,25,234
8,4%,4716,5126,5537,26,230
9,4%,4610,5011,5412,27,226
10,4%,4504,4896,5288,28,223
11,4%,4398,4781,5163,29,219
12,4%,4292,4666,5039,30,215
13,4%,4186,4550,4914,31,212
14,4%,4080,4435,4790,32,208
15,4%,3974,4320,4666,33,204
16,4%,3868,4205,4541,34,201
17,4%,3762,4090,4417,35,197
18,4%,3656,3974,4292,36,194
19,4%,3550,3859,4168,37,190
20,4%,3444,3744,4044,38,186
21,4%,3338,3629,3919,39,183
22,4%,3233,3514,3795,40,179
23,4%,3127,3398,3670,41,175
24,4%,3021,3283,3546,42,172
25,4%,2915,3168,3421,43,168
26,4%,2809,3053,3297,44,164
27,4%,2703,2938,3173,45,161
28,4%,2597,2822,3048,46,157
29,4%,2491,2707,2924,47,153
30,4%,2385,2592,2799,48,150
31,4%,2279,2477,2675,49,146
32,4%,2173,2362,2551,50,142
33,5%,2067,2246,2426,50,168
34,9%,1961,2131,2302,50,246
35,16%,1855,2016,2177,50,364
36,26%,1749,1901,2053,50,528
37,39%,1643,1786,1928,50,726
38,54%,1537,1670,1804,50,924
39,68%,1431,1555,1680,50,1077
40,80%,1325,1440,1555,50,1158
41,88%,1219,1325,1431,50,1170
42,93%,1113,1210,1306,50,1128
43,100%,51,55,59,,55
44,100%,47,51,55,,51
45,100%,43,47,51,,47
46,100%,40,43,46,,43
47,100%,36,39,42,,39
48,100%,32,35,38,,35
49,100%,29,31,33,,31
50,100%,25,27,29,,27
51,100%,21,23,25,,23
52,100%,17,19,21,,19
53+,100%,14,15,16,,15
