Recipe Key,recipe_wieldable_sylvan_staff_2h_stacker_t3_common
Recipe Name,Sylvan Staff III
Skill,skill_weapon_smithing
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,844,917,991,38,73
14,4%,808,878,948,39,73
15,4%,771,838,905,40,72
16,4%,735,799,862,41,71
17,5%,698,759,820,42,80
18,9%,662,719,777,43,107
19,16%,625,680,734,44,146
20,26%,589,640,691,45,199
21,39%,553,601,649,46,262
22,54%,516,561,606,47,324
23,68%,480,521,563,48,371
24,80%,443,482,520,49,394
25,88%,407,442,478,50,394
26,93%,370,403,435,50,378
27,100%,39,42,45,,42
28,100%,36,39,42,,39
29,100%,33,36,39,,36
30,100%,30,33,36,,33
31,100%,28,30,32,,30
32,100%,25,27,29,,27
33,100%,22,24,26,,24
34,100%,19,21,23,,21
35,100%,17,18,19,,18
36,100%,14,15,16,,15
37+,100%,11,12,13,,12
