Recipe Key,recipe_wieldable_mace_1h_0_t3_common
Recipe Name,Wrought Iron Mace
Skill,skill_weapon_smithing
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,559,608,657,20,44
15,4%,536,582,629,20,42
16,4%,512,557,601,20,41
17,4%,489,531,574,20,40
18,5%,465,506,546,20,46
19,9%,442,480,518,21,64
20,16%,418,454,491,22,91
21,26%,394,429,463,23,128
22,39%,371,403,435,24,172
23,54%,347,378,408,25,215
24,68%,324,352,380,26,248
25,80%,300,326,353,27,266
26,88%,277,301,325,28,268
27,93%,253,275,297,29,258
28,100%,37,40,43,,40
29,100%,33,36,39,,36
30,100%,29,32,35,,32
31,100%,26,28,30,,28
32,100%,22,24,26,,24
33,100%,18,20,22,,20
34,100%,15,16,17,,16
35,100%,11,12,13,,12
36,100%,7,8,9,,8
37,100%,4,4,4,,4
38+,100%,0,0,0,,0
