Recipe Key,recipe_wieldable_spear_2h_0_t3_rare
Recipe Name,Warded Two-handed Wrought Iron Spear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,9.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2819,3064,3310,20,142
1,4%,2750,2989,3228,20,139
2,4%,2681,2914,3147,20,136
3,4%,2612,2839,3066,20,133
4,4%,2543,2764,2985,20,130
5,4%,2473,2688,2903,21,128
6,4%,2404,2613,2822,22,126
7,4%,2335,2538,2741,23,124
8,4%,2266,2463,2660,24,122
9,4%,2197,2388,2579,25,120
10,4%,2127,2312,2497,26,117
11,4%,2058,2237,2416,27,115
12,4%,1989,2162,2335,28,113
13,4%,1920,2087,2254,29,111
14,4%,1851,2012,2173,30,109
15,4%,1781,1936,2091,31,107
16,4%,1712,1861,2010,32,105
17,4%,1643,1786,1929,33,103
18,4%,1574,1711,1848,34,101
19,4%,1505,1636,1766,35,99
20,4%,1436,1560,1685,36,97
21,5%,1366,1485,1604,37,115
22,9%,1297,1410,1523,38,167
23,16%,1228,1335,1442,39,246
24,26%,1159,1260,1360,40,355
25,39%,1090,1184,1279,41,487
26,54%,1020,1109,1198,42,618
27,68%,951,1034,1117,43,719
28,80%,882,959,1036,44,773
29,88%,813,884,954,45,781
30,93%,744,808,873,46,755
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
