Recipe Key,recipe_wieldable_tool_woodcutting_axe_t3_rare
Recipe Name,Honed Wrought Iron Chopping Axe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,9.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2699,2934,3169,20,137
1,4%,2633,2862,3091,20,134
2,4%,2567,2790,3013,20,131
3,4%,2501,2718,2935,20,128
4,4%,2434,2646,2858,20,125
5,4%,2368,2574,2780,21,123
6,4%,2302,2502,2702,22,121
7,4%,2236,2430,2624,23,119
8,4%,2169,2358,2547,24,117
9,4%,2103,2286,2469,25,115
10,4%,2037,2214,2391,26,114
11,4%,1971,2142,2313,27,112
12,4%,1904,2070,2236,28,110
13,4%,1838,1998,2158,29,108
14,4%,1772,1926,2080,30,106
15,4%,1706,1854,2002,31,104
16,4%,1639,1782,1925,32,102
17,4%,1573,1710,1847,33,100
18,4%,1507,1638,1769,34,98
19,4%,1441,1566,1691,35,96
20,4%,1374,1494,1614,36,94
21,5%,1308,1422,1536,37,111
22,9%,1242,1350,1458,38,161
23,16%,1176,1278,1380,39,237
24,26%,1110,1206,1302,40,341
25,39%,1043,1134,1225,41,467
26,54%,977,1062,1147,42,592
27,68%,911,990,1069,43,689
28,80%,845,918,991,44,741
29,88%,778,846,914,45,748
30,93%,712,774,836,46,723
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
