Recipe Key,recipe_wieldable_mace_2h_0_t4_rare
Recipe Name,Warded Steel Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,45
XPMultiplier,16.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6498,7063,7628,20,302
1,4%,6379,6934,7488,20,297
2,4%,6260,6804,7348,20,291
3,4%,6140,6674,7208,21,287
4,4%,6021,6545,7068,22,283
5,4%,5902,6415,6928,23,279
6,4%,5783,6286,6788,24,274
7,4%,5664,6156,6648,25,270
8,4%,5544,6026,6509,26,266
9,4%,5425,5897,6369,27,262
10,4%,5306,5767,6229,28,258
11,4%,5187,5638,6089,29,253
12,4%,5067,5508,5949,30,249
13,4%,4948,5378,5809,31,245
14,4%,4829,5249,5669,32,241
15,4%,4710,5119,5529,33,236
16,4%,4590,4990,5389,34,232
17,4%,4471,4860,5249,35,228
18,4%,4352,4730,5109,36,224
19,4%,4233,4601,4969,37,220
20,4%,4114,4471,4829,38,215
21,4%,3994,4342,4689,39,211
22,4%,3875,4212,4549,40,207
23,4%,3756,4082,4409,41,203
24,4%,3637,3953,4269,42,198
25,4%,3517,3823,4129,43,194
26,4%,3398,3694,3989,44,190
27,4%,3279,3564,3849,45,186
28,4%,3160,3434,3709,46,182
29,4%,3040,3305,3569,47,177
30,4%,2921,3175,3429,48,173
31,4%,2802,3046,3289,49,169
32,4%,2683,2916,3149,50,165
33,4%,2563,2786,3009,50,159
34,4%,2444,2657,2869,50,154
35,5%,2325,2527,2729,50,183
36,9%,2206,2398,2589,50,271
37,16%,2087,2268,2449,50,404
38,26%,1967,2138,2309,50,590
39,39%,1848,2009,2170,50,813
40,54%,1729,1879,2030,50,1037
41,68%,1610,1750,1890,50,1209
42,80%,1490,1620,1750,50,1302
43,88%,1371,1490,1610,50,1315
44,93%,1252,1361,1470,50,1269
45,100%,52,57,62,,57
46,100%,49,53,57,,53
47,100%,45,49,53,,49
48,100%,41,45,49,,45
49,100%,38,41,44,,41
50,100%,34,37,40,,37
51,100%,30,33,36,,33
52,100%,27,29,31,,29
53,100%,23,25,27,,25
54,100%,19,21,23,,21
55+,100%,16,17,18,,17
