Recipe Key,recipe_wieldable_axe_2h_0_t3_rare
Recipe Name,Warded Wrought Iron Battleaxe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,36
XPMultiplier,11.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3839,4172,4506,20,186
1,4%,3755,4081,4408,20,182
2,4%,3671,3990,4309,20,179
3,4%,3587,3899,4211,20,175
4,4%,3503,3808,4112,20,172
5,4%,3419,3716,4014,21,169
6,4%,3335,3625,3915,22,166
7,4%,3251,3534,3817,23,163
8,4%,3167,3443,3718,24,161
9,4%,3083,3352,3620,25,158
10,4%,3000,3260,3521,26,155
11,4%,2916,3169,3423,27,153
12,4%,2832,3078,3324,28,150
13,4%,2748,2987,3226,29,147
14,4%,2664,2896,3127,30,145
15,4%,2580,2804,3029,31,142
16,4%,2496,2713,2930,32,139
17,4%,2412,2622,2832,33,137
18,4%,2328,2531,2733,34,134
19,4%,2244,2440,2635,35,131
20,4%,2161,2348,2536,36,128
21,4%,2077,2257,2438,37,126
22,4%,1993,2166,2339,38,123
23,4%,1909,2075,2241,39,120
24,4%,1825,1984,2142,40,118
25,4%,1741,1892,2044,41,115
26,5%,1657,1801,1945,42,136
27,9%,1573,1710,1847,43,200
28,16%,1489,1619,1748,44,296
29,26%,1405,1528,1650,45,428
30,39%,1321,1436,1551,46,588
31,54%,1238,1345,1453,47,747
32,68%,1154,1254,1354,48,871
33,80%,1070,1163,1256,49,937
34,88%,986,1072,1157,50,947
35,93%,902,980,1059,50,915
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
