Recipe Key,recipe_wieldable_spear_1h_0_t3_uncommon
Recipe Name,Attuned Wrought Iron Handspear
Skill,skill_weapon_smithing
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,3.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,664,722,780,20,48
14,4%,636,692,747,20,47
15,4%,608,661,714,20,46
16,4%,580,631,681,20,44
17,5%,552,600,648,20,51
18,9%,524,570,616,21,73
19,16%,496,540,583,22,105
20,26%,468,509,550,23,149
21,39%,440,479,517,24,201
22,54%,413,448,484,25,253
23,68%,385,418,451,26,293
24,80%,357,388,419,27,315
25,88%,329,357,386,28,317
26,93%,301,327,353,29,306
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
