Recipe Key,recipe_wieldable_cleric_staff_2h_projectile_t4_common
Recipe Name,Staff of Zephyr IV
Skill,skill_weapon_smithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,856,931,1005,20,56
23,4%,822,893,964,20,55
24,4%,787,855,924,20,53
25,4%,752,818,883,20,52
26,4%,718,780,843,20,50
27,5%,683,743,802,21,60
28,9%,649,705,761,22,86
29,16%,614,667,721,23,126
30,26%,579,630,680,24,181
31,39%,545,592,640,25,246
32,54%,510,555,599,26,311
33,68%,476,517,558,27,361
34,80%,441,479,518,28,388
35,88%,406,442,477,29,392
36,93%,372,404,437,30,378
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
