Recipe Key,recipe_wieldable_mace_2h_0_t3_rare
Recipe Name,Warded Wrought Iron Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,35
XPMultiplier,10.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3590,3902,4214,20,175
1,4%,3510,3815,4120,20,172
2,4%,3430,3728,4026,20,168
3,4%,3349,3641,3932,20,165
4,4%,3269,3553,3838,20,161
5,4%,3189,3466,3743,21,159
6,4%,3109,3379,3649,22,156
7,4%,3028,3292,3555,23,154
8,4%,2948,3205,3461,24,151
9,4%,2868,3117,3367,25,149
10,4%,2788,3030,3273,26,146
11,4%,2708,2943,3178,27,144
12,4%,2627,2856,3084,28,141
13,4%,2547,2769,2990,29,139
14,4%,2467,2681,2896,30,136
15,4%,2387,2594,2802,31,134
16,4%,2306,2507,2708,32,131
17,4%,2226,2420,2613,33,128
18,4%,2146,2333,2519,34,126
19,4%,2066,2245,2425,35,123
20,4%,1986,2158,2331,36,121
21,4%,1905,2071,2237,37,118
22,4%,1825,1984,2143,38,116
23,4%,1745,1897,2048,39,113
24,4%,1665,1809,1954,40,111
25,5%,1584,1722,1860,41,131
26,9%,1504,1635,1766,42,192
27,16%,1424,1548,1672,43,283
28,26%,1344,1461,1577,44,410
29,39%,1264,1373,1483,45,563
30,54%,1183,1286,1389,46,715
31,68%,1103,1199,1295,47,833
32,80%,1023,1112,1201,48,896
33,88%,943,1025,1107,49,906
34,93%,862,937,1012,50,875
35,100%,43,47,51,,47
36,100%,40,43,46,,43
37,100%,36,39,42,,39
38,100%,32,35,38,,35
39,100%,29,31,33,,31
40,100%,25,27,29,,27
41,100%,21,23,25,,23
42,100%,17,19,21,,19
43,100%,14,15,16,,15
44,100%,10,11,12,,11
45+,100%,6,7,8,,7
