Recipe Key,recipe_wieldable_sword_1h_0_t3_rare
Recipe Name,Warded Wrought Iron Broadsword
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,28
XPMultiplier,8.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3283,3568,3853,38,179
1,4%,3194,3472,3750,39,176
2,4%,3106,3376,3646,40,173
3,4%,3018,3280,3542,41,171
4,4%,2929,3184,3439,42,168
5,4%,2841,3088,3335,43,165
6,4%,2753,2992,3231,44,162
7,4%,2664,2896,3128,45,159
8,4%,2576,2800,3024,46,156
9,4%,2488,2704,2920,47,153
10,4%,2399,2608,2817,48,150
11,4%,2311,2512,2713,49,148
12,4%,2223,2416,2609,50,145
13,4%,2134,2320,2506,50,141
14,4%,2046,2224,2402,50,137
15,4%,1958,2128,2298,50,133
16,4%,1869,2032,2195,50,129
17,4%,1781,1936,2091,50,125
18,5%,1693,1840,1987,50,146
19,9%,1604,1744,1884,50,209
20,16%,1516,1648,1780,50,305
21,26%,1428,1552,1676,50,438
22,39%,1340,1456,1572,50,598
23,54%,1251,1360,1469,50,756
24,68%,1163,1264,1365,50,878
25,80%,1075,1168,1261,50,941
26,88%,986,1072,1158,50,948
27,93%,898,976,1054,50,911
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
