Recipe Key,recipe_wieldable_sylvan_staff_2h_stacker_t4_common
Recipe Name,Sylvan Staff IV
Skill,skill_weapon_smithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,1254,1363,1472,38,91
23,4%,1202,1307,1411,39,90
24,4%,1150,1250,1350,40,88
25,4%,1098,1194,1289,41,87
26,4%,1046,1137,1228,42,86
27,5%,995,1081,1167,43,99
28,9%,943,1025,1107,44,136
29,16%,891,968,1046,45,192
30,26%,839,912,985,46,270
31,39%,787,855,924,47,362
32,54%,735,799,863,48,453
33,68%,683,743,802,49,522
34,80%,631,686,741,50,557
35,88%,579,630,680,50,559
36,93%,528,573,619,50,537
37,100%,48,52,56,,52
38,100%,45,49,53,,49
39,100%,42,46,50,,46
40,100%,40,43,46,,43
41,100%,37,40,43,,40
42,100%,34,37,40,,37
43,100%,31,34,37,,34
44,100%,29,31,33,,31
45,100%,26,28,30,,28
46,100%,23,25,27,,25
47+,100%,20,22,24,,22
