Recipe Key,recipe_item_material_crafting_steel_anvil_head
Recipe Name,Steel Anvil Head
Skill,skill_blacksmithing
UnlockAtSkillLevel,24
SkillDifficulty,39
XPMultiplier,4.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
24,4%,783,851,920,20,53
25,4%,752,817,882,20,52
26,4%,720,783,845,20,51
27,4%,688,748,808,20,49
28,4%,657,714,771,20,48
29,5%,625,679,734,21,56
30,9%,593,645,697,22,81
31,16%,562,611,659,23,117
32,26%,530,576,622,24,167
33,39%,498,542,585,25,226
34,54%,467,507,548,26,286
35,68%,435,473,511,27,331
36,80%,404,439,474,28,355
37,88%,372,404,437,29,359
38,93%,340,370,399,30,346
39,100%,47,51,55,,51
40,100%,43,47,51,,47
41,100%,40,43,46,,43
42,100%,36,39,42,,39
43,100%,32,35,38,,35
44,100%,29,31,33,,31
45,100%,25,27,29,,27
46,100%,21,23,25,,23
47,100%,17,19,21,,19
48,100%,14,15,16,,15
49+,100%,10,11,12,,11
