Recipe Key,recipe_item_material_steel_lames
Recipe Name,Steel Lames
Skill,skill_blacksmithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,4.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,765,832,898,20,52
23,4%,734,798,862,20,51
24,4%,703,764,826,20,50
25,4%,672,731,789,20,48
26,4%,641,697,753,20,47
27,5%,611,664,717,21,55
28,9%,580,630,680,22,79
29,16%,549,596,644,23,115
30,26%,518,563,608,24,163
31,39%,487,529,572,25,222
32,54%,456,496,535,26,279
33,68%,425,462,499,27,324
34,80%,394,428,463,28,347
35,88%,363,395,426,29,350
36,93%,332,361,390,30,338
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
