Recipe Key,recipe_crafter_blacksmith_weapon_workbench_1
Recipe Name,Basic Weaponsmith Workbench
Skill,skill_blacksmithing
UnlockAtSkillLevel,0
SkillDifficulty,1
XPMultiplier,1.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,93%,89,97,105,20,91
1,100%,12,13,14,,13
2,100%,8,9,10,,9
3,100%,5,5,5,,5
4,100%,1,1,1,,1
5,100%,0,0,0,,0
6,100%,0,0,0,,0
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11+,100%,0,0,0,,0
