Recipe Key,recipe_item_material_steel_spike
Recipe Name,Steel Spike
Skill,skill_blacksmithing
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,3.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,656,713,770,20,48
22,4%,629,684,739,20,47
23,4%,603,655,708,20,45
24,4%,576,626,677,20,44
25,4%,550,598,645,20,43
26,5%,523,569,614,21,50
27,9%,497,540,583,22,71
28,16%,470,511,552,23,101
29,26%,444,482,521,24,142
30,39%,417,454,490,25,192
31,54%,391,425,459,26,241
32,68%,364,396,428,27,279
33,80%,338,367,397,28,298
34,88%,311,338,365,29,301
35,93%,285,310,334,30,290
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
