Recipe Key,recipe_item_material_steel_studs
Recipe Name,Steel Studs
Skill,skill_blacksmithing
UnlockAtSkillLevel,22
SkillDifficulty,37
XPMultiplier,3.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
22,4%,692,752,813,20,49
23,4%,664,722,780,20,48
24,4%,636,692,747,20,47
25,4%,608,661,714,20,46
26,4%,580,631,681,20,44
27,5%,552,600,648,21,52
28,9%,524,570,616,22,73
29,16%,496,540,583,23,106
30,26%,468,509,550,24,149
31,39%,440,479,517,25,202
32,54%,413,448,484,26,254
33,68%,385,418,451,27,294
34,80%,357,388,419,28,315
35,88%,329,357,386,29,317
36,93%,301,327,353,30,306
37,100%,45,49,53,,49
38,100%,41,45,49,,45
39,100%,38,41,44,,41
40,100%,34,37,40,,37
41,100%,30,33,36,,33
42,100%,27,29,31,,29
43,100%,23,25,27,,25
44,100%,19,21,23,,21
45,100%,16,17,18,,17
46,100%,12,13,14,,13
47+,100%,8,9,10,,9
