Recipe Key,recipe_item_material_wrought_iron_lames
Recipe Name,Wrought Iron Lames
Skill,skill_blacksmithing
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,489,532,575,20,40
14,4%,469,510,550,20,40
15,4%,448,487,526,20,39
16,4%,428,465,502,20,38
17,5%,407,442,478,20,43
18,9%,386,420,454,21,58
19,16%,366,398,429,22,82
20,26%,345,375,405,23,114
21,39%,325,353,381,24,152
22,54%,304,330,357,25,190
23,68%,283,308,333,26,218
24,80%,263,286,308,27,233
25,88%,242,263,284,28,235
26,93%,222,241,260,29,226
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
