Recipe Key,recipe_item_material_wrought_iron_bar
Recipe Name,Wrought Iron Bar
Skill,skill_blacksmithing
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,355,386,417,20,35
10,4%,340,370,399,20,34
11,4%,325,353,381,20,33
12,5%,309,336,363,20,37
13,9%,294,319,345,20,48
14,16%,278,302,327,20,65
15,26%,263,286,308,20,89
16,39%,247,269,290,20,117
17,54%,232,252,272,21,146
18,68%,216,235,254,22,167
19,80%,201,218,236,23,179
20,88%,185,202,218,24,180
21,93%,170,185,200,25,174
22,100%,31,34,37,,34
23,100%,28,30,32,,30
24,100%,24,26,28,,26
25,100%,20,22,24,,22
26,100%,17,18,19,,18
27,100%,13,14,15,,14
28,100%,9,10,11,,10
29,100%,6,6,6,,6
30,100%,2,2,2,,2
31,100%,0,0,0,,0
32+,100%,0,0,0,,0
