Recipe Key,recipe_item_material_iron_sword_blade
Recipe Name,Iron Sword Blade
Skill,skill_blacksmithing
UnlockAtSkillLevel,6
SkillDifficulty,14
XPMultiplier,1.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
6,16%,199,216,233,20,51
7,26%,188,204,220,20,68
8,39%,177,192,207,20,87
9,54%,166,180,194,20,106
10,68%,155,168,181,20,121
11,80%,144,156,168,20,128
12,88%,132,144,156,20,129
13,93%,121,132,143,20,124
14,100%,24,26,28,,26
15,100%,20,22,24,,22
16,100%,17,18,19,,18
17,100%,13,14,15,,14
18,100%,9,10,11,,10
19,100%,6,6,6,,6
20,100%,2,2,2,,2
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23,100%,0,0,0,,0
24+,100%,0,0,0,,0
