Recipe Key,recipe_activatable_potion_potion_of_protection_medium_77
Recipe Name,Potion of the Aegis
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,4.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2239,2434,2629,38,134
1,4%,2192,2382,2573,39,133
2,4%,2144,2331,2517,40,132
3,4%,2097,2279,2461,41,131
4,4%,2049,2227,2406,42,129
5,4%,2002,2176,2350,43,128
6,4%,1954,2124,2294,44,127
7,4%,1907,2073,2238,45,126
8,4%,1859,2021,2183,46,125
9,4%,1812,1969,2127,47,124
10,4%,1764,1918,2071,48,123
11,4%,1717,1866,2015,49,122
12,4%,1669,1815,1960,50,121
13,4%,1622,1763,1904,50,119
14,4%,1574,1711,1848,50,116
15,4%,1527,1660,1793,50,114
16,4%,1480,1608,1737,50,112
17,4%,1432,1557,1681,50,110
18,4%,1385,1505,1625,50,108
19,4%,1337,1453,1570,50,106
20,4%,1290,1402,1514,50,104
21,4%,1242,1350,1458,50,102
22,4%,1195,1299,1402,50,100
23,4%,1147,1247,1347,50,98
24,4%,1100,1195,1291,50,96
25,4%,1052,1144,1235,50,94
26,4%,1005,1092,1180,50,92
27,4%,957,1041,1124,50,90
28,5%,910,989,1068,50,100
29,9%,862,937,1012,50,133
30,16%,815,886,957,50,183
31,26%,767,834,901,50,253
32,39%,720,783,845,50,336
33,54%,673,731,789,50,417
34,68%,625,679,734,50,479
35,80%,578,628,678,50,511
36,88%,530,576,622,50,512
37,93%,483,525,567,50,491
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
