Recipe Key,recipe_activatable_potion_potion_of_vitality_small_49
Recipe Name,recipe_activatable_potion_potion_of_vitality_small_49
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,26
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1048,1139,1231,38,82
1,4%,1018,1107,1196,39,82
2,4%,989,1075,1161,40,81
3,4%,959,1042,1126,41,81
4,4%,929,1010,1091,42,81
5,4%,899,977,1056,43,80
6,4%,869,945,1021,44,80
7,4%,840,913,986,45,80
8,4%,810,880,951,46,79
9,4%,780,848,916,47,79
10,4%,750,815,881,48,79
11,4%,720,783,846,49,78
12,4%,691,751,811,50,78
13,4%,661,718,776,50,77
14,4%,631,686,741,50,75
15,4%,601,653,706,50,74
16,5%,571,621,671,50,81
17,9%,542,589,636,50,101
18,16%,512,556,601,50,131
19,26%,482,524,566,50,172
20,39%,452,491,531,50,222
21,54%,422,459,496,50,271
22,68%,392,427,461,50,307
23,80%,363,394,426,50,324
24,88%,333,362,391,50,324
25,93%,303,329,356,50,310
26,100%,38,41,44,,41
27,100%,35,38,41,,38
28,100%,32,35,38,,35
29,100%,29,32,35,,32
30,100%,27,29,31,,29
31,100%,24,26,28,,26
32,100%,21,23,25,,23
33,100%,18,20,22,,20
34,100%,16,17,18,,17
35,100%,13,14,15,,14
36+,100%,10,11,12,,11
