Recipe Key,recipe_item_material_extract_deathcap
Recipe Name,recipe_item_material_extract_deathcap
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,24
XPMultiplier,2.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,920,1000,1080,35,74
1,4%,892,970,1048,36,73
2,4%,865,940,1015,37,73
3,4%,837,910,983,38,73
4,4%,810,880,950,39,73
5,4%,782,850,918,40,72
6,4%,754,820,886,41,72
7,4%,727,790,853,42,72
8,4%,699,760,821,43,72
9,4%,672,730,788,44,71
10,4%,644,700,756,45,71
11,4%,616,670,724,46,71
12,4%,589,640,691,47,71
13,4%,561,610,659,48,70
14,5%,534,580,626,49,77
15,9%,506,550,594,50,97
16,16%,478,520,562,50,125
17,26%,451,490,529,50,164
18,39%,423,460,497,50,210
19,54%,396,430,464,50,255
20,68%,368,400,432,50,289
21,80%,340,370,400,50,305
22,88%,313,340,367,50,305
23,93%,285,310,335,50,292
24,100%,36,39,42,,39
25,100%,33,36,39,,36
26,100%,30,33,36,,33
27,100%,28,30,32,,30
28,100%,25,27,29,,27
29,100%,22,24,26,,24
30,100%,19,21,23,,21
31,100%,17,18,19,,18
32,100%,14,15,16,,15
33,100%,11,12,13,,12
34+,100%,8,9,10,,9
