Recipe Key,recipe_activatable_potion_potion_of_vitality_medium_80
Recipe Name,recipe_activatable_potion_potion_of_vitality_medium_80
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,39
XPMultiplier,4.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2393,2601,2809,38,141
1,4%,2343,2547,2751,39,139
2,4%,2294,2493,2692,40,138
3,4%,2244,2439,2634,41,137
4,4%,2194,2385,2576,42,136
5,4%,2145,2331,2517,43,135
6,4%,2095,2277,2459,44,133
7,4%,2045,2223,2401,45,132
8,4%,1995,2169,2343,46,131
9,4%,1946,2115,2284,47,130
10,4%,1896,2061,2226,48,129
11,4%,1846,2007,2168,49,127
12,4%,1797,1953,2109,50,126
13,4%,1747,1899,2051,50,124
14,4%,1697,1845,1993,50,122
15,4%,1648,1791,1934,50,120
16,4%,1598,1737,1876,50,117
17,4%,1548,1683,1818,50,115
18,4%,1499,1629,1759,50,113
19,4%,1449,1575,1701,50,111
20,4%,1399,1521,1643,50,109
21,4%,1350,1467,1584,50,107
22,4%,1300,1413,1526,50,105
23,4%,1250,1359,1468,50,102
24,4%,1201,1305,1409,50,100
25,4%,1151,1251,1351,50,98
26,4%,1101,1197,1293,50,96
27,4%,1052,1143,1234,50,94
28,4%,1002,1089,1176,50,92
29,5%,952,1035,1118,50,103
30,9%,903,981,1059,50,137
31,16%,853,927,1001,50,190
32,26%,803,873,943,50,263
33,39%,753,819,885,50,350
34,54%,704,765,826,50,436
35,68%,654,711,768,50,501
36,80%,604,657,710,50,534
37,88%,555,603,651,50,536
38,93%,505,549,593,50,514
39,100%,50,54,58,,54
40,100%,47,51,55,,51
41,100%,44,48,52,,48
42,100%,41,45,49,,45
43,100%,39,42,45,,42
44,100%,36,39,42,,39
45,100%,33,36,39,,36
46,100%,30,33,36,,33
47,100%,28,30,32,,30
48,100%,25,27,29,,27
49+,100%,22,24,26,,24
