Recipe Key,recipe_item_material_extract_plant_sowthistle
Recipe Name,recipe_item_material_extract_plant_sowthistle
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,14
XPMultiplier,1.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,438,476,514,35,53
1,4%,419,456,492,36,53
2,4%,400,435,470,37,53
3,4%,382,415,448,38,53
4,5%,363,394,426,39,58
5,9%,344,374,404,40,71
6,16%,325,354,382,41,91
7,26%,307,333,360,42,117
8,39%,288,313,338,43,148
9,54%,269,292,316,44,178
10,68%,250,272,294,45,200
11,80%,231,252,272,46,210
12,88%,213,231,250,47,209
13,93%,194,211,228,48,199
14,100%,27,29,31,,29
15,100%,24,26,28,,26
16,100%,21,23,25,,23
17,100%,18,20,22,,20
18,100%,16,17,18,,17
19,100%,13,14,15,,14
20,100%,10,11,12,,11
21,100%,7,8,9,,8
22,100%,5,5,5,,5
23,100%,2,2,2,,2
24+,100%,0,0,0,,0
