Recipe Key,recipe_crafter_alchemy_reagent_distillery_2
Recipe Name,recipe_crafter_alchemy_reagent_distillery_2
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,3.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1463,1591,1718,38,100
1,4%,1427,1551,1675,39,99
2,4%,1390,1511,1632,40,99
3,4%,1354,1472,1590,41,98
4,4%,1318,1432,1547,42,98
5,4%,1281,1393,1504,43,97
6,4%,1245,1353,1461,44,96
7,4%,1208,1313,1418,45,96
8,4%,1172,1274,1376,46,95
9,4%,1135,1234,1333,47,94
10,4%,1099,1195,1290,48,94
11,4%,1063,1155,1247,49,93
12,4%,1026,1115,1205,50,93
13,4%,990,1076,1162,50,91
14,4%,953,1036,1119,50,89
15,4%,917,997,1076,50,88
16,4%,880,957,1034,50,86
17,4%,844,917,991,50,85
18,4%,808,878,948,50,83
19,4%,771,838,905,50,82
20,4%,735,799,862,50,80
21,5%,698,759,820,50,88
22,9%,662,719,777,50,113
23,16%,625,680,734,50,151
24,26%,589,640,691,50,202
25,39%,553,601,649,50,265
26,54%,516,561,606,50,326
27,68%,480,521,563,50,372
28,80%,443,482,520,50,394
29,88%,407,442,478,50,394
30,93%,370,403,435,50,378
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
