Recipe Key,recipe_item_enchanting_consumable_tier_2
Recipe Name,recipe_item_enchanting_consumable_tier_2
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,12
XPMultiplier,1.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,353,384,415,35,49
1,4%,337,366,395,36,49
2,5%,320,348,376,37,54
3,9%,304,330,356,38,65
4,16%,287,312,337,39,83
5,26%,270,294,318,40,106
6,39%,254,276,298,41,133
7,54%,237,258,279,42,158
8,68%,221,240,259,43,177
9,80%,204,222,240,44,186
10,88%,188,204,220,45,185
11,93%,171,186,201,46,176
12,100%,25,27,29,,27
13,100%,22,24,26,,24
14,100%,19,21,23,,21
15,100%,17,18,19,,18
16,100%,14,15,16,,15
17,100%,11,12,13,,12
18,100%,8,9,10,,9
19,100%,6,6,6,,6
20,100%,3,3,3,,3
21,100%,0,0,0,,0
22+,100%,0,0,0,,0
