Recipe Key,recipe_item_material_extract_stinkhorn
Recipe Name,recipe_item_material_extract_stinkhorn
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,44
XPMultiplier,5.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3218,3498,3778,40,178
1,4%,3157,3432,3707,41,177
2,4%,3097,3366,3635,42,175
3,4%,3036,3300,3564,43,173
4,4%,2975,3234,3493,44,172
5,4%,2915,3168,3421,45,170
6,4%,2854,3102,3350,46,168
7,4%,2793,3036,3279,47,167
8,4%,2732,2970,3208,48,165
9,4%,2672,2904,3136,49,163
10,4%,2611,2838,3065,50,162
11,4%,2550,2772,2994,50,159
12,4%,2490,2706,2922,50,156
13,4%,2429,2640,2851,50,154
14,4%,2368,2574,2780,50,151
15,4%,2307,2508,2709,50,148
16,4%,2247,2442,2637,50,146
17,4%,2186,2376,2566,50,143
18,4%,2125,2310,2495,50,140
19,4%,2064,2244,2424,50,138
20,4%,2004,2178,2352,50,135
21,4%,1943,2112,2281,50,132
22,4%,1882,2046,2210,50,130
23,4%,1822,1980,2138,50,127
24,4%,1761,1914,2067,50,125
25,4%,1700,1848,1996,50,122
26,4%,1639,1782,1925,50,119
27,4%,1579,1716,1853,50,117
28,4%,1518,1650,1782,50,114
29,4%,1457,1584,1711,50,111
30,4%,1397,1518,1639,50,109
31,4%,1336,1452,1568,50,106
32,4%,1275,1386,1497,50,103
33,4%,1214,1320,1426,50,101
34,5%,1154,1254,1354,50,114
35,9%,1093,1188,1283,50,157
36,16%,1032,1122,1212,50,221
37,26%,972,1056,1140,50,310
38,39%,911,990,1069,50,416
39,54%,850,924,998,50,521
40,68%,789,858,927,50,601
41,80%,729,792,855,50,642
42,88%,668,726,784,50,644
43,93%,607,660,713,50,617
44,100%,54,59,64,,59
45,100%,52,56,60,,56
46,100%,49,53,57,,53
47,100%,46,50,54,,50
48,100%,43,47,51,,47
49,100%,40,44,48,,44
50,100%,38,41,44,,41
51,100%,35,38,41,,38
52,100%,32,35,38,,35
53,100%,29,32,35,,32
54+,100%,27,29,31,,29
