Recipe Key,recipe_activatable_potion_hp_potion_medium_71
Recipe Name,Health Tonic I
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,36
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1995,2168,2341,38,123
1,4%,1950,2120,2290,39,122
2,4%,1906,2072,2238,40,121
3,4%,1862,2024,2186,41,120
4,4%,1818,1976,2134,42,119
5,4%,1774,1928,2082,43,118
6,4%,1730,1880,2030,44,117
7,4%,1685,1832,1979,45,116
8,4%,1641,1784,1927,46,116
9,4%,1597,1736,1875,47,115
10,4%,1553,1688,1823,48,114
11,4%,1509,1640,1771,49,113
12,4%,1465,1592,1719,50,112
13,4%,1420,1544,1668,50,110
14,4%,1376,1496,1616,50,108
15,4%,1332,1448,1564,50,106
16,4%,1288,1400,1512,50,104
17,4%,1244,1352,1460,50,102
18,4%,1200,1304,1408,50,100
19,4%,1156,1256,1356,50,98
20,4%,1111,1208,1305,50,96
21,4%,1067,1160,1253,50,94
22,4%,1023,1112,1201,50,92
23,4%,979,1064,1149,50,91
24,4%,935,1016,1097,50,89
25,4%,891,968,1045,50,87
26,5%,846,920,994,50,97
27,9%,802,872,942,50,127
28,16%,758,824,890,50,174
29,26%,714,776,838,50,238
30,39%,670,728,786,50,314
31,54%,626,680,734,50,390
32,68%,581,632,683,50,447
33,80%,537,584,631,50,476
34,88%,493,536,579,50,477
35,93%,449,488,527,50,457
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
