Recipe Key,recipe_activatable_potion_arcance_resistance_medium_84
Recipe Name,recipe_activatable_potion_arcance_resistance_medium_84
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,41
XPMultiplier,4.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2705,2940,3175,40,156
1,4%,2651,2881,3112,41,155
2,4%,2597,2822,3048,42,153
3,4%,2543,2764,2985,43,152
4,4%,2488,2705,2921,44,150
5,4%,2434,2646,2858,45,149
6,4%,2380,2587,2794,46,148
7,4%,2326,2528,2731,47,146
8,4%,2272,2470,2667,48,145
9,4%,2218,2411,2604,49,143
10,4%,2164,2352,2540,50,142
11,4%,2110,2293,2477,50,140
12,4%,2056,2234,2413,50,137
13,4%,2002,2176,2350,50,135
14,4%,1947,2117,2286,50,133
15,4%,1893,2058,2223,50,130
16,4%,1839,1999,2159,50,128
17,4%,1785,1940,2096,50,126
18,4%,1731,1882,2032,50,123
19,4%,1677,1823,1969,50,121
20,4%,1623,1764,1905,50,119
21,4%,1569,1705,1842,50,116
22,4%,1515,1646,1778,50,114
23,4%,1461,1588,1715,50,112
24,4%,1406,1529,1651,50,109
25,4%,1352,1470,1588,50,107
26,4%,1298,1411,1524,50,104
27,4%,1244,1352,1461,50,102
28,4%,1190,1294,1397,50,100
29,4%,1136,1235,1334,50,97
30,4%,1082,1176,1270,50,95
31,5%,1028,1117,1207,50,107
32,9%,974,1058,1143,50,145
33,16%,920,1000,1080,50,202
34,26%,866,941,1016,50,280
35,39%,811,882,953,50,374
36,54%,757,823,889,50,467
37,68%,703,764,826,50,537
38,80%,649,706,762,50,573
39,88%,595,647,699,50,574
40,93%,541,588,635,50,550
41,100%,52,56,60,,56
42,100%,49,53,57,,53
43,100%,46,50,54,,50
44,100%,43,47,51,,47
45,100%,40,44,48,,44
46,100%,38,41,44,,41
47,100%,35,38,41,,38
48,100%,32,35,38,,35
49,100%,29,32,35,,32
50,100%,27,29,31,,29
51+,100%,24,26,28,,26
