Recipe Key,recipe_item_material_extract_plant_herb_angelica
Recipe Name,recipe_item_material_extract_plant_herb_angelica
Skill,skill_alchemy
UnlockAtSkillLevel,0
SkillDifficulty,19
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,657,714,771,35,62
1,4%,634,689,744,36,62
2,4%,611,664,717,37,62
3,4%,587,638,689,38,62
4,4%,564,613,662,39,62
5,4%,541,588,635,40,62
6,4%,518,563,608,41,62
7,4%,495,538,581,42,62
8,4%,471,512,553,43,62
9,5%,448,487,526,44,68
10,9%,425,462,499,45,84
11,16%,402,437,472,46,108
12,26%,379,412,445,47,141
13,39%,355,386,417,48,180
14,54%,332,361,390,49,217
15,68%,309,336,363,50,245
16,80%,286,311,336,50,258
17,88%,263,286,308,50,257
18,93%,240,260,281,50,246
19,100%,31,34,37,,34
20,100%,29,31,33,,31
21,100%,26,28,30,,28
22,100%,23,25,27,,25
23,100%,20,22,24,,22
24,100%,17,19,21,,19
25,100%,15,16,17,,16
26,100%,12,13,14,,13
27,100%,9,10,11,,10
28,100%,6,7,8,,7
29+,100%,4,4,4,,4
