Recipe Key,recipe_wearable_metal_chest_ironside_t_t4_uncommon
Recipe Name,recipe_wearable_metal_chest_ironside_t_t4_uncommon
Skill,skill_armor_smithing
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,4.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,1281,1392,1503,38,92
21,4%,1228,1334,1441,39,91
22,4%,1175,1277,1379,40,89
23,4%,1122,1219,1317,41,88
24,4%,1069,1162,1255,42,87
25,5%,1016,1104,1192,43,100
26,9%,963,1046,1130,44,138
27,16%,910,989,1068,45,196
28,26%,857,931,1006,46,275
29,39%,804,874,943,47,369
30,54%,751,816,881,48,462
31,68%,698,758,819,49,533
32,80%,645,701,757,50,569
33,88%,592,643,695,50,571
34,93%,539,586,632,50,548
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
