Recipe Key,recipe_wearable_metal_chest_herald_ar_t3_rare
Recipe Name,recipe_wearable_metal_chest_herald_ar_t3_rare
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,28
XPMultiplier,8.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3406,3702,3998,38,185
1,4%,3314,3602,3890,39,182
2,4%,3222,3503,3783,40,179
3,4%,3131,3403,3675,41,175
4,4%,3039,3303,3568,42,172
5,4%,2947,3204,3460,43,169
6,4%,2856,3104,3353,44,166
7,4%,2764,3005,3245,45,163
8,4%,2673,2905,3137,46,160
9,4%,2581,2805,3030,47,157
10,4%,2489,2706,2922,48,154
11,4%,2398,2606,2815,49,151
12,4%,2306,2507,2707,50,148
13,4%,2214,2407,2600,50,144
14,4%,2123,2307,2492,50,140
15,4%,2031,2208,2384,50,136
16,4%,1940,2108,2277,50,132
17,4%,1848,2009,2169,50,128
18,5%,1756,1909,2062,50,150
19,9%,1665,1809,1954,50,215
20,16%,1573,1710,1847,50,315
21,26%,1481,1610,1739,50,453
22,39%,1390,1511,1631,50,619
23,54%,1298,1411,1524,50,784
24,68%,1206,1311,1416,50,910
25,80%,1115,1212,1309,50,976
26,88%,1023,1112,1201,50,983
27,93%,932,1013,1094,50,945
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
