Recipe Key,recipe_wearable_metal_head_herald_di_t4_common
Recipe Name,Herald's Helm of the Immovable IV
Skill,skill_armor_smithing
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,4.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1121,1218,1315,38,85
22,4%,1074,1168,1261,39,84
23,4%,1028,1117,1207,40,83
24,4%,981,1067,1152,41,82
25,4%,935,1016,1098,42,81
26,5%,889,966,1043,43,92
27,9%,842,916,989,44,126
28,16%,796,865,934,45,176
29,26%,750,815,880,46,245
30,39%,703,764,826,47,327
31,54%,657,714,771,48,407
32,68%,611,664,717,49,468
33,80%,564,613,662,50,499
34,88%,518,563,608,50,500
35,93%,471,512,553,50,480
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
