Recipe Key,recipe_wearable_metal_feet_pilgrim_boj2_t3_rare
Recipe Name,recipe_wearable_metal_feet_pilgrim_boj2_t3_rare
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,30
XPMultiplier,8.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3589,3901,4213,38,193
1,4%,3497,3801,4106,39,189
2,4%,3406,3702,3998,40,186
3,4%,3314,3602,3890,41,183
4,4%,3222,3503,3783,42,180
5,4%,3131,3403,3675,43,177
6,4%,3039,3303,3568,44,174
7,4%,2947,3204,3460,45,171
8,4%,2856,3104,3353,46,168
9,4%,2764,3005,3245,47,165
10,4%,2673,2905,3137,48,162
11,4%,2581,2805,3030,49,159
12,4%,2489,2706,2922,50,156
13,4%,2398,2606,2815,50,152
14,4%,2306,2507,2707,50,148
15,4%,2214,2407,2600,50,144
16,4%,2123,2307,2492,50,140
17,4%,2031,2208,2384,50,136
18,4%,1940,2108,2277,50,132
19,4%,1848,2009,2169,50,128
20,5%,1756,1909,2062,50,150
21,9%,1665,1809,1954,50,215
22,16%,1573,1710,1847,50,315
23,26%,1481,1610,1739,50,453
24,39%,1390,1511,1631,50,619
25,54%,1298,1411,1524,50,784
26,68%,1206,1311,1416,50,910
27,80%,1115,1212,1309,50,976
28,88%,1023,1112,1201,50,983
29,93%,932,1013,1094,50,945
30,100%,41,45,49,,45
31,100%,39,42,45,,42
32,100%,36,39,42,,39
33,100%,33,36,39,,36
34,100%,30,33,36,,33
35,100%,28,30,32,,30
36,100%,25,27,29,,27
37,100%,22,24,26,,24
38,100%,19,21,23,,21
39,100%,17,18,19,,18
40+,100%,14,15,16,,15
