Recipe Key,recipe_wearable_metal_head_warrior_qr_t2_uncommon
Recipe Name,recipe_wearable_metal_head_warrior_qr_t2_uncommon
Skill,skill_armor_smithing
UnlockAtSkillLevel,8
SkillDifficulty,19
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,4%,629,683,738,35,61
9,5%,598,650,702,36,69
10,9%,567,616,665,37,91
11,16%,536,582,629,38,125
12,26%,505,549,593,39,171
13,39%,474,515,556,40,225
14,54%,443,482,520,41,279
15,68%,412,448,484,42,319
16,80%,381,414,448,43,339
17,88%,350,381,411,44,340
18,93%,319,347,375,45,326
19,100%,31,34,37,,34
20,100%,29,31,33,,31
21,100%,26,28,30,,28
22,100%,23,25,27,,25
23,100%,20,22,24,,22
24,100%,17,19,21,,19
25,100%,15,16,17,,16
26,100%,12,13,14,,13
27,100%,9,10,11,,10
28,100%,6,7,8,,7
29+,100%,4,4,4,,4
