Recipe Key,recipe_wearable_metal_feet_warrior_ss_t4_uncommon
Recipe Name,recipe_wearable_metal_feet_warrior_ss_t4_uncommon
Skill,skill_armor_smithing
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,5.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,1521,1653,1785,38,103
24,4%,1458,1585,1711,39,101
25,4%,1395,1516,1637,40,99
26,4%,1332,1448,1564,41,97
27,4%,1269,1379,1490,42,95
28,5%,1206,1311,1416,43,111
29,9%,1143,1243,1342,44,157
30,16%,1080,1174,1268,45,225
31,26%,1017,1106,1194,46,320
32,39%,954,1037,1120,47,433
33,54%,891,969,1047,48,545
34,68%,829,901,973,49,630
35,80%,766,832,899,50,674
36,88%,703,764,825,50,677
37,93%,640,695,751,50,650
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
