Recipe Key,recipe_wearable_metal_head_ironside_f_t3_common
Recipe Name,recipe_wearable_metal_head_ironside_f_t3_common
Skill,skill_armor_smithing
UnlockAtSkillLevel,13
SkillDifficulty,26
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,685,745,804,38,66
14,4%,654,711,768,39,66
15,4%,623,678,732,40,66
16,5%,592,644,696,41,73
17,9%,562,610,659,42,95
18,16%,531,577,623,43,128
19,26%,500,543,587,44,173
20,39%,469,510,550,45,226
21,54%,438,476,514,46,278
22,68%,407,442,478,47,317
23,80%,376,409,442,48,336
24,88%,345,375,405,49,335
25,93%,314,342,369,50,321
26,100%,38,41,44,,41
27,100%,35,38,41,,38
28,100%,32,35,38,,35
29,100%,29,32,35,,32
30,100%,27,29,31,,29
31,100%,24,26,28,,26
32,100%,21,23,25,,23
33,100%,18,20,22,,20
34,100%,16,17,18,,17
35,100%,13,14,15,,14
36+,100%,10,11,12,,11
