Recipe Key,recipe_wearable_metal_feet_ironside_ds_t3_rare
Recipe Name,recipe_wearable_metal_feet_ironside_ds_t3_rare
Skill,skill_armor_smithing
UnlockAtSkillLevel,0
SkillDifficulty,31
XPMultiplier,8.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3814,4145,4477,38,202
1,4%,3719,4042,4365,39,199
2,4%,3624,3939,4254,40,196
3,4%,3529,3836,4142,41,193
4,4%,3434,3732,4031,42,190
5,4%,3339,3629,3920,43,186
6,4%,3244,3526,3808,44,183
7,4%,3149,3423,3697,45,180
8,4%,3054,3320,3585,46,177
9,4%,2959,3216,3474,47,174
10,4%,2864,3113,3362,48,171
11,4%,2769,3010,3251,49,167
12,4%,2674,2907,3139,50,164
13,4%,2579,2804,3028,50,160
14,4%,2484,2700,2916,50,156
15,4%,2389,2597,2805,50,152
16,4%,2294,2494,2694,50,148
17,4%,2200,2391,2582,50,144
18,4%,2105,2288,2471,50,140
19,4%,2010,2184,2359,50,135
20,4%,1915,2081,2248,50,131
21,5%,1820,1978,2136,50,153
22,9%,1725,1875,2025,50,221
23,16%,1630,1772,1913,50,325
24,26%,1535,1668,1802,50,468
25,39%,1440,1565,1690,50,641
26,54%,1345,1462,1579,50,812
27,68%,1250,1359,1468,50,943
28,80%,1155,1256,1356,50,1011
29,88%,1060,1152,1245,50,1018
30,93%,965,1049,1133,50,979
31,100%,42,46,50,,46
32,100%,40,43,46,,43
33,100%,37,40,43,,40
34,100%,34,37,40,,37
35,100%,31,34,37,,34
36,100%,29,31,33,,31
37,100%,26,28,30,,28
38,100%,23,25,27,,25
39,100%,20,22,24,,22
40,100%,17,19,21,,19
41+,100%,15,16,17,,16
