Recipe Key,recipe_activatable_foodcooked_stew_staminaregen_39
Recipe Name,Bear Stew
Skill,skill_cooking
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,4.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1174,1276,1378,38,88
22,4%,1125,1223,1321,39,86
23,4%,1077,1170,1264,40,85
24,4%,1028,1118,1207,41,84
25,4%,980,1065,1150,42,83
26,5%,931,1012,1093,43,95
27,9%,882,959,1036,44,130
28,16%,834,906,979,45,183
29,26%,785,854,922,46,255
30,39%,737,801,865,47,341
31,54%,688,748,808,48,426
32,68%,640,695,751,49,490
33,80%,591,642,694,50,522
34,88%,542,590,637,50,524
35,93%,494,537,580,50,503
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
