Recipe Key,recipe_activatable_foodcooked_vegetable_stew_staminaregen_11
Recipe Name,Vegetable Stew
Skill,skill_cooking
UnlockAtSkillLevel,8
SkillDifficulty,19
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,4%,494,537,580,35,55
9,5%,470,510,551,36,61
10,9%,445,484,523,37,79
11,16%,421,458,494,38,105
12,26%,397,431,466,39,140
13,39%,372,405,437,40,182
14,54%,348,378,409,41,223
15,68%,324,352,380,42,253
16,80%,300,326,352,43,268
17,88%,275,299,323,44,268
18,93%,251,273,295,45,257
19,100%,31,34,37,,34
20,100%,29,31,33,,31
21,100%,26,28,30,,28
22,100%,23,25,27,,25
23,100%,20,22,24,,22
24,100%,17,19,21,,19
25,100%,15,16,17,,16
26,100%,12,13,14,,13
27,100%,9,10,11,,10
28,100%,6,7,8,,7
29+,100%,4,4,4,,4
