Recipe Key,recipe_activatable_drink_herbal_tea_hpregen_12
Recipe Name,recipe_activatable_drink_herbal_tea_hpregen_12
Skill,skill_cooking
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,3.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,1041,1131,1221,38,82
21,4%,997,1084,1171,39,81
22,4%,954,1037,1120,40,80
23,4%,911,991,1070,41,79
24,4%,868,944,1019,42,78
25,5%,825,897,969,43,89
26,9%,782,850,918,44,120
27,16%,739,803,868,45,166
28,26%,696,757,817,46,230
29,39%,653,710,767,47,305
30,54%,610,663,716,48,380
31,68%,567,616,665,49,436
32,80%,524,569,615,50,464
33,88%,481,523,564,50,465
34,93%,438,476,514,50,446
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
