Recipe Key,recipe_activatable_drink_sirup_staminaregen_35
Recipe Name,recipe_activatable_drink_sirup_staminaregen_35
Skill,skill_cooking
UnlockAtSkillLevel,20
SkillDifficulty,34
XPMultiplier,3.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,895,973,1051,38,75
21,4%,857,931,1005,39,75
22,4%,818,889,960,40,74
23,4%,779,847,915,41,73
24,5%,741,805,869,42,83
25,9%,702,763,824,43,111
26,16%,663,721,779,44,152
27,26%,625,679,733,45,209
28,39%,586,637,688,46,276
29,54%,547,595,643,47,343
30,68%,509,553,597,48,392
31,80%,470,511,552,49,417
32,88%,431,469,507,50,418
33,93%,393,427,461,50,400
34,100%,45,49,53,,49
35,100%,42,46,50,,46
36,100%,40,43,46,,43
37,100%,37,40,43,,40
38,100%,34,37,40,,37
39,100%,31,34,37,,34
40,100%,29,31,33,,31
41,100%,26,28,30,,28
42,100%,23,25,27,,25
43,100%,20,22,24,,22
44+,100%,17,19,21,,19
