Recipe Key,recipe_activatable_drink_sirup_hpregen_20
Recipe Name,recipe_activatable_drink_sirup_hpregen_20
Skill,skill_cooking
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,2.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,567,616,666,35,58
11,4%,542,589,636,36,58
12,4%,516,561,606,37,58
13,5%,491,534,576,38,65
14,9%,466,506,546,39,83
15,16%,440,478,517,40,110
16,26%,415,451,487,41,147
17,39%,389,423,457,42,191
18,54%,364,396,427,43,233
19,68%,339,368,397,44,265
20,80%,313,340,368,45,281
21,88%,288,313,338,46,280
22,93%,262,285,308,47,268
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
