Recipe Key,recipe_activatable_drink_sirup_hpregen_44
Recipe Name,recipe_activatable_drink_sirup_hpregen_44
Skill,skill_cooking
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,4.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,1094,1189,1284,38,84
24,4%,1049,1140,1231,39,83
25,4%,1003,1091,1178,40,82
26,4%,958,1041,1125,41,81
27,4%,913,992,1072,42,80
28,5%,868,943,1018,43,91
29,9%,822,894,965,44,124
30,16%,777,845,912,45,173
31,26%,732,795,859,46,240
32,39%,687,746,806,47,320
33,54%,641,697,753,48,398
34,68%,596,648,700,49,457
35,80%,551,599,646,50,487
36,88%,505,549,593,50,489
37,93%,460,500,540,50,469
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
